H1 	0.058 	0.029 	370.2 	4378 
H2 	0.092 	0.149 	382.6 	357 
H3 	0.087 	0.284 	396.4 	162 
H4 	0.069 	0.408 	409.1 	185 
H5 	0.214 	0.595 	428.3 	188 
H6 	0.209 	0.852 	454.6 	159 
H7 	0.175 	1.090 	476.5 	133 
H8 	0.207 	1.327 	498.3 	121 
H9 	0.215 	1.583 	522.0 	118 
H10 	0.211 	1.842 	541.6 	128 
H11 	0.233 	2.110 	559.4 	106 
H12 	0.256 	2.399 	578.7 	97 
